feature_id,year,value,country_code,month
2,2012,157000.0,GMB,
2,2013,171000.0,GMB,
2,2014,156000.0,GMB,
2,2015,449000.0,GMB,
2,2016,450000.0,GMB,
2,2017,522000.0,GMB,
2,2018,552000.0,GMB,
2,2019,619000.0,GMB,
2,2020,,GMB,
2,2010,22300.0,GNB,
2,2011,36700.0,GNB,
2,2012,35400.0,GNB,
2,2013,35500.0,GNB,
2,2014,36100.0,GNB,
2,2015,43800.0,GNB,
2,2016,45200.0,GNB,
2,2017,49500.0,GNB,
2,2018,55000.0,GNB,
2,2019,52400.0,GNB,
2,2020,,GNB,
2,2010,,GNQ,
2,2011,,GNQ,
2,2012,,GNQ,
2,2013,,GNQ,
2,2014,,GNQ,
2,2015,,GNQ,
2,2016,,GNQ,
2,2017,,GNQ,
2,2018,,GNQ,
2,2019,,GNQ,
2,2020,,GNQ,
2,2010,,GRC,
2,2011,,GRC,
2,2012,,GRC,
2,2013,20112000.0,GRC,
2,2014,24272000.0,GRC,
2,2015,26114000.0,GRC,
2,2016,28071000.0,GRC,
2,2017,30161000.0,GRC,
2,2018,33072000.0,GRC,
2,2019,34005000.0,GRC,
2,2020,,GRC,
2,2010,445000.0,GRD,
2,2011,447000.0,GRD,
2,2012,370000.0,GRD,
2,2013,327000.0,GRD,
2,2014,387000.0,GRD,
2,2015,437000.0,GRD,
2,2016,474000.0,GRD,
2,2017,468000.0,GRD,
2,2018,529000.0,GRD,
2,2019,526000.0,GRD,
2,2020,,GRD,
2,2010,,GRL,
2,2011,,GRL,
2,2012,,GRL,
2,2013,,GRL,
2,2014,,GRL,
2,2015,,GRL,
2,2016,,GRL,
2,2017,,GRL,
2,2018,,GRL,
2,2019,,GRL,
2,2020,,GRL,
2,2010,1384000.0,GTM,
2,2011,1434000.0,GTM,
2,2012,1491000.0,GTM,
2,2013,1516000.0,GTM,
2,2014,1739000.0,GTM,
2,2015,1865000.0,GTM,
2,2016,1906000.0,GTM,
2,2017,2120000.0,GTM,
2,2018,2406000.0,GTM,
2,2019,2560000.0,GTM,
2,2020,,GTM,
2,2010,1197000.0,GUM,
2,2011,1160000.0,GUM,
2,2012,1308000.0,GUM,
2,2013,1334000.0,GUM,
2,2014,1343000.0,GUM,
2,2015,1409000.0,GUM,
2,2016,1536000.0,GUM,
2,2017,1545000.0,GUM,
2,2018,1549000.0,GUM,
2,2019,1667000.0,GUM,
2,2020,,GUM,
2,2010,152000.0,GUY,
2,2011,157000.0,GUY,
2,2012,177000.0,GUY,
2,2013,200000.0,GUY,
2,2014,206000.0,GUY,
2,2015,207000.0,GUY,
2,2016,235000.0,GUY,
2,2017,247000.0,GUY,
2,2018,287000.0,GUY,
2,2019,315000.0,GUY,
2,2020,,GUY,
2,2010,1102884777.0,HIC,
2,2011,1131303003.0,HIC,
2,2012,1192829587.0,HIC,
2,2013,1242153826.0,HIC,
2,2014,1290890352.0,HIC,
2,2015,1325229301.0,HIC,
2,2016,1374168252.0,HIC,
2,2017,1423422444.0,HIC,
2,2018,1461393175.0,HIC,
2,2019,1487396176.0,HIC,
2,2020,,HIC,
2,2010,36030000.0,HKG,
2,2011,41921000.0,HKG,
2,2012,48615000.0,HKG,
2,2013,54299000.0,HKG,
2,2014,60839000.0,HKG,
2,2015,59308000.0,HKG,
2,2016,56655000.0,HKG,
2,2017,58472000.0,HKG,
2,2018,65148000.0,HKG,
2,2019,55913000.0,HKG,
2,2020,,HKG,
2,2010,1965000.0,HND,
2,2011,1852000.0,HND,
2,2012,1903000.0,HND,
2,2013,1857000.0,HND,
2,2014,2082000.0,HND,
2,2015,2093000.0,HND,
2,2016,2228000.0,HND,
2,2017,2144000.0,HND,
2,2018,2323000.0,HND,
2,2019,2315000.0,HND,
2,2020,,HND,
2,2010,17897007.0,HPC,
2,2011,19487568.0,HPC,
2,2012,20895802.0,HPC,
2,2013,21753357.0,HPC,
2,2014,22332227.0,HPC,
2,2015,24138394.0,HPC,
2,2016,25844800.0,HPC,
2,2017,27715296.0,HPC,
2,2018,30172427.0,HPC,
2,2019,,HPC,
2,2020,,HPC,
2,2010,49006000.0,HRV,
2,2011,49969000.0,HRV,
2,2012,47185000.0,HRV,
2,2013,48345000.0,HRV,
2,2014,51168000.0,HRV,
2,2015,55858000.0,HRV,
2,2016,57587000.0,HRV,
2,2017,59238000.0,HRV,
2,2018,57668000.0,HRV,
2,2019,60021000.0,HRV,
2,2020,,HRV,
2,2010,793000.0,HTI,
2,2011,946000.0,HTI,
2,2012,959000.0,HTI,
2,2013,1064000.0,HTI,
2,2014,1127600.0,HTI,
2,2015,1190000.0,HTI,
2,2016,1153000.0,HTI,
2,2017,1262000.0,HTI,
2,2018,1333000.0,HTI,
2,2019,938000.0,HTI,
2,2020,,HTI,
2,2010,39904000.0,HUN,
2,2011,41304000.0,HUN,
2,2012,43565000.0,HUN,
2,2013,43611000.0,HUN,
2,2014,45984000.0,HUN,
2,2015,48345000.0,HUN,
2,2016,52890000.0,HUN,
2,2017,54962000.0,HUN,
2,2018,57667000.0,HUN,
2,2019,61397000.0,HUN,
2,2020,,HUN,
2,2010,613522334.0,IBD,
2,2011,626071645.0,IBD,
2,2012,647942872.0,IBD,
2,2013,668823200.0,IBD,
2,2014,677352995.0,IBD,
2,2015,704645262.0,IBD,
2,2016,726219990.0,IBD,
2,2017,780972357.0,IBD,
2,2018,817056600.0,IBD,
2,2019,844994594.0,IBD,
2,2020,,IBD,
2,2010,676045524.0,IBT,
2,2011,686294462.0,IBT,
2,2012,712607997.0,IBT,
2,2013,737145782.0,IBT,
2,2014,749149892.0,IBT,
2,2015,782103172.0,IBT,
2,2016,803782504.0,IBT,
2,2017,865281963.0,IBT,
2,2018,913483021.0,IBT,
2,2019,948013547.0,IBT,
2,2020,,IBT,
2,2010,55782550.0,IDA,
2,2011,53959673.0,IDA,
2,2012,58626199.0,IDA,
2,2013,62420300.0,IDA,
2,2014,66367046.0,IDA,
2,2015,72390963.0,IDA,
2,2016,71814127.0,IDA,
2,2017,78430605.0,IDA,
2,2018,93659535.0,IDA,
2,2019,101793852.0,IDA,
2,2020,,IDA,
2,2010,16084000.0,IDB,
2,2011,14794000.0,IDB,
2,2012,15378000.0,IDB,
2,2013,14703639.0,IDB,
2,2014,15387603.0,IDB,
2,2015,17047471.0,IDB,
2,2016,16898087.0,IDB,
2,2017,,IDB,
2,2018,,IDB,
2,2019,,IDB,
2,2020,,IDB,
2,2010,7003000.0,IDN,
2,2011,7650000.0,IDN,
2,2012,8044000.0,IDN,
2,2013,8802000.0,IDN,
2,2014,9435000.0,IDN,
2,2015,10407000.0,IDN,
2,2016,11519000.0,IDN,
2,2017,14040000.0,IDN,
2,2018,15810000.0,IDN,
2,2019,16107000.0,IDN,
2,2020,,IDN,
2,2010,39943070.0,IDX,
2,2011,39452476.0,IDX,
2,2012,43798748.0,IDX,
2,2013,48731059.0,IDX,
2,2014,52121540.0,IDX,
2,2015,56521289.0,IDX,
2,2016,56088358.0,IDX,
2,2017,60897177.0,IDX,
2,2018,70833720.0,IDX,
2,2019,76844520.0,IDX,
2,2020,,IDX,
2,2010,,IMN,
2,2011,,IMN,
2,2012,,IMN,
2,2013,,IMN,
2,2014,,IMN,
2,2015,,IMN,
2,2016,,IMN,
2,2017,,IMN,
2,2018,,IMN,
2,2019,,IMN,
2,2020,,IMN,
2,2010,5776000.0,IND,
2,2011,6309000.0,IND,
2,2012,6578000.0,IND,
2,2013,6968000.0,IND,
2,2014,13107000.0,IND,
2,2015,13284000.0,IND,
2,2016,14570000.0,IND,
2,2017,15543000.0,IND,
2,2018,17423000.0,IND,
2,2019,17914000.0,IND,
2,2020,,IND,
2,2010,,INX,
2,2011,,INX,
2,2012,,INX,
2,2013,,INX,
2,2014,,INX,
2,2015,,INX,
2,2016,,INX,
2,2017,,INX,
2,2018,,INX,
2,2019,,INX,
2,2020,,INX,
2,2010,7134000.0,IRL,
2,2011,7630000.0,IRL,
2,2012,7550000.0,IRL,
2,2013,8260000.0,IRL,
2,2014,8813000.0,IRL,
2,2015,9528000.0,IRL,
2,2016,10100000.0,IRL,
2,2017,10338000.0,IRL,
2,2018,10926000.0,IRL,
2,2019,10951000.0,IRL,
2,2020,,IRL,
2,2010,2938000.0,IRN,
2,2011,3354000.0,IRN,
2,2012,3834000.0,IRN,
2,2013,4769000.0,IRN,
2,2014,4968000.0,IRN,
2,2015,5237000.0,IRN,
2,2016,4942000.0,IRN,
2,2017,4867000.0,IRN,
2,2018,7295000.0,IRN,
2,2019,9107000.0,IRN,
2,2020,,IRN,
2,2010,1518000.0,IRQ,
2,2011,1510000.0,IRQ,
2,2012,1111000.0,IRQ,
2,2013,892000.0,IRQ,
2,2014,,IRQ,
2,2015,,IRQ,
2,2016,,IRQ,
2,2017,,IRQ,
2,2018,,IRQ,
2,2019,,IRQ,
2,2020,,IRQ,
2,2010,559000.0,ISL,
2,2011,628000.0,ISL,
2,2012,765000.0,ISL,
2,2013,900000.0,ISL,
2,2014,1102000.0,ISL,
2,2015,1389000.0,ISL,
2,2016,1891000.0,ISL,
2,2017,2353000.0,ISL,
2,2018,2488000.0,ISL,
2,2019,2202000.0,ISL,
2,2020,,ISL,
2,2010,3444000.0,ISR,
2,2011,3362000.0,ISR,
2,2012,3520000.0,ISR,
2,2013,3540000.0,ISR,
2,2014,3251000.0,ISR,
2,2015,3109000.0,ISR,
2,2016,3070000.0,ISR,
2,2017,3863000.0,ISR,
2,2018,4389000.0,ISR,
2,2019,4905000.0,ISR,
2,2020,,ISR,
2,2010,73225000.0,ITA,
2,2011,75866000.0,ITA,
2,2012,76293000.0,ITA,
2,2013,76762000.0,ITA,
2,2014,77694000.0,ITA,
2,2015,81068000.0,ITA,
2,2016,84925000.0,ITA,
2,2017,89931000.0,ITA,
2,2018,93228602.0,ITA,
2,2019,95399000.0,ITA,
2,2020,,ITA,
2,2010,2832000.0,JAM,
2,2011,3077000.0,JAM,
2,2012,3306000.0,JAM,
2,2013,3274000.0,JAM,
2,2014,3504000.0,JAM,
2,2015,3692000.0,JAM,
2,2016,3837000.0,JAM,
2,2017,4276000.0,JAM,
2,2018,4319000.0,JAM,
2,2019,4233000.0,JAM,
2,2020,,JAM,
2,2010,8078000.0,JOR,
2,2011,6813000.0,JOR,
2,2012,6314000.0,JOR,
2,2013,5389000.0,JOR,
2,2014,5327000.0,JOR,
2,2015,4809000.0,JOR,
2,2016,4236000.0,JOR,
2,2017,4565000.0,JOR,
2,2018,4922000.0,JOR,
2,2019,5361000.0,JOR,
2,2020,,JOR,
2,2010,8611000.0,JPN,
2,2011,6219000.0,JPN,
2,2012,8358000.0,JPN,
2,2013,10364000.0,JPN,
2,2014,13413000.0,JPN,
2,2015,19737000.0,JPN,
2,2016,24040000.0,JPN,
2,2017,28691000.0,JPN,
2,2018,31192000.0,JPN,
2,2019,31882000.0,JPN,
2,2020,,JPN,
2,2010,4097000.0,KAZ,
2,2011,5685000.0,KAZ,
2,2012,6163000.0,KAZ,
2,2013,6841000.0,KAZ,
2,2014,6333000.0,KAZ,
2,2015,6430000.0,KAZ,
2,2016,6509000.0,KAZ,
2,2017,7701000.0,KAZ,
2,2018,8789000.0,KAZ,
2,2019,8515000.0,KAZ,
2,2020,,KAZ,
2,2010,1609000.0,KEN,
2,2011,1823000.0,KEN,
2,2012,1711000.0,KEN,
2,2013,1520000.0,KEN,
2,2014,1350000.0,KEN,
2,2015,1181000.0,KEN,
2,2016,1340000.0,KEN,
2,2017,1449000.0,KEN,
2,2018,2025000.0,KEN,
2,2019,2049000.0,KEN,
2,2020,,KEN,
2,2010,1224000.0,KGZ,
2,2011,3025000.0,KGZ,
2,2012,3393000.0,KGZ,
2,2013,4134000.0,KGZ,
2,2014,3791000.0,KGZ,
2,2015,4000000.0,KGZ,
2,2016,3853000.0,KGZ,
2,2017,4568000.0,KGZ,
2,2018,6947000.0,KGZ,
2,2019,8508000.0,KGZ,
2,2020,,KGZ,
2,2010,2508000.0,KHM,
2,2011,2882000.0,KHM,
2,2012,3584000.0,KHM,
2,2013,4210000.0,KHM,
2,2014,4503000.0,KHM,
2,2015,4775000.0,KHM,
2,2016,5012000.0,KHM,
2,2017,5602000.0,KHM,
2,2018,6201000.0,KHM,
2,2019,6611000.0,KHM,
2,2020,,KHM,
2,2010,,KIR,
2,2011,,KIR,
2,2012,,KIR,
2,2013,,KIR,
2,2014,8300.0,KIR,
2,2015,8200.0,KIR,
2,2016,7600.0,KIR,
2,2017,7500.0,KIR,
2,2018,9000.0,KIR,
2,2019,12000.0,KIR,
2,2020,,KIR,
2,2010,624000.0,KNA,
2,2011,723000.0,KNA,
2,2012,666000.0,KNA,
2,2013,695000.0,KNA,
2,2014,818000.0,KNA,
2,2015,1036000.0,KNA,
2,2016,1055000.0,KNA,
2,2017,1194000.0,KNA,
2,2018,1278000.0,KNA,
2,2019,1107000.0,KNA,
2,2020,,KNA,
2,2010,8798000.0,KOR,
2,2011,9795000.0,KOR,
2,2012,11140000.0,KOR,
2,2013,12176000.0,KOR,
2,2014,14202000.0,KOR,
2,2015,13232000.0,KOR,
2,2016,17242000.0,KOR,
2,2017,13336000.0,KOR,
2,2018,15347000.0,KOR,
2,2019,17503000.0,KOR,
2,2020,,KOR,
2,2010,5208000.0,KWT,
2,2011,5574000.0,KWT,
2,2012,5729000.0,KWT,
2,2013,6217000.0,KWT,
2,2014,6528000.0,KWT,
2,2015,6941000.0,KWT,
2,2016,7055000.0,KWT,
2,2017,7407000.0,KWT,
2,2018,8508000.0,KWT,
2,2019,8565000.0,KWT,
2,2020,,KWT,
2,2010,128009000.0,LAC,
2,2011,124212000.0,LAC,
2,2012,126982000.0,LAC,
2,2013,129584000.0,LAC,
2,2014,136666600.0,LAC,
2,2015,145821000.0,LAC,
2,2016,156330000.0,LAC,
2,2017,165093000.0,LAC,
2,2018,164605176.0,LAC,
2,2019,165231234.0,LAC,
2,2020,,LAC,
2,2010,2513000.0,LAO,
2,2011,2724000.0,LAO,
2,2012,3330000.0,LAO,
2,2013,3779000.0,LAO,
2,2014,4159000.0,LAO,
2,2015,4684000.0,LAO,
2,2016,4239000.0,LAO,
2,2017,3869000.0,LAO,
2,2018,4186000.0,LAO,
2,2019,4791000.0,LAO,
2,2020,,LAO,
2,2010,2168000.0,LBN,
2,2011,1655000.0,LBN,
2,2012,1366000.0,LBN,
2,2013,1274000.0,LBN,
2,2014,1355000.0,LBN,
2,2015,1518000.0,LBN,
2,2016,1688000.0,LBN,
2,2017,1857000.0,LBN,
2,2018,1964000.0,LBN,
2,2019,1936000.0,LBN,
2,2020,,LBN,
2,2010,,LBR,
2,2011,,LBR,
2,2012,,LBR,
2,2013,,LBR,
2,2014,,LBR,
2,2015,,LBR,
2,2016,,LBR,
2,2017,,LBR,
2,2018,,LBR,
2,2019,,LBR,
2,2020,,LBR,
2,2010,,LBY,
2,2011,,LBY,
2,2012,,LBY,
2,2013,,LBY,
2,2014,,LBY,
2,2015,,LBY,
2,2016,,LBY,
2,2017,,LBY,
2,2018,,LBY,
2,2019,,LBY,
2,2020,,LBY,
2,2010,984000.0,LCA,
2,2011,950000.0,LCA,
2,2012,889000.0,LCA,
2,2013,921000.0,LCA,
2,2014,987000.0,LCA,
2,2015,1031000.0,LCA,
2,2016,948000.0,LCA,
2,2017,1064000.0,LCA,
2,2018,1165000.0,LCA,
2,2019,1220000.0,LCA,
2,2020,,LCA,
2,2010,157334946.0,LCN,
2,2011,155232840.0,LCN,
2,2012,159169038.0,LCN,
2,2013,162604212.0,LCN,
2,2014,171230247.0,LCN,
2,2015,182041193.0,LCN,
2,2016,193554775.0,LCN,
2,2017,202719238.0,LCN,
2,2018,201521996.0,LCN,
2,2019,201852567.0,LCN,
2,2020,,LCN,
2,2010,20843524.0,LDC,
2,2011,23599037.0,LDC,
2,2012,26425772.0,LDC,
2,2013,29468425.0,LDC,
2,2014,32161212.0,LDC,
2,2015,34049200.0,LDC,
2,2016,33156099.0,LDC,
2,2017,35121503.0,LDC,
2,2018,39299843.0,LDC,
2,2019,41000895.0,LDC,
2,2020,,LDC,
2,2010,23014710.0,LIC,
2,2011,18949084.0,LIC,
2,2012,,LIC,
2,2013,,LIC,
2,2014,,LIC,
2,2015,,LIC,
2,2016,,LIC,
2,2017,,LIC,
2,2018,,LIC,
2,2019,,LIC,
2,2020,,LIC,
2,2010,64300.0,LIE,
2,2011,67000.0,LIE,
2,2012,62400.0,LIE,
2,2013,59600.0,LIE,
2,2014,61300.0,LIE,
2,2015,56700.0,LIE,
2,2016,69100.0,LIE,
2,2017,79300.0,LIE,
2,2018,85300.0,LIE,
2,2019,98100.0,LIE,
2,2020,,LIE,
2,2010,766000.0,LKA,
2,2011,976000.0,LKA,
2,2012,1133000.0,LKA,
2,2013,1415000.0,LKA,
2,2014,1665000.0,LKA,
2,2015,1993000.0,LKA,
2,2016,2168000.0,LKA,
2,2017,2248000.0,LKA,
2,2018,2521000.0,LKA,
2,2019,2027000.0,LKA,
2,2020,,LKA,
2,2010,119852084.0,LMC,
2,2011,118557934.0,LMC,
2,2012,128382601.0,LMC,
2,2013,134592365.0,LMC,
2,2014,132566858.0,LMC,
2,2015,136846751.0,LMC,
2,2016,138362430.0,LMC,
2,2017,157039024.0,LMC,
2,2018,181776271.0,LMC,
2,2019,195888686.0,LMC,
2,2020,,LMC,
2,2010,563166680.0,LMY,
2,2011,569077896.0,LMY,
2,2012,591011510.0,LMY,
2,2013,609357414.0,LMY,
2,2014,617073985.0,LMY,
2,2015,640240197.0,LMY,
2,2016,656485949.0,LMY,
2,2017,712463284.0,LMY,
2,2018,761857912.0,LMY,
2,2019,793124861.0,LMY,
2,2020,,LMY,
2,2010,426000.0,LSO,
2,2011,398000.0,LSO,
2,2012,423000.0,LSO,
2,2013,433000.0,LSO,
2,2014,1079000.0,LSO,
2,2015,1082000.0,LSO,
2,2016,1196000.0,LSO,
2,2017,1137000.0,LSO,
2,2018,1173000.0,LSO,
2,2019,1142000.0,LSO,
2,2020,,LSO,
2,2010,375168919.0,LTE,
2,2011,394674498.0,LTE,
2,2012,413361748.0,LTE,
2,2013,430928983.0,LTE,
2,2014,437115971.0,LTE,
2,2015,460461684.0,LTE,
2,2016,479145119.0,LTE,
2,2017,508820313.0,LTE,
2,2018,532235103.0,LTE,
2,2019,549832277.0,LTE,
2,2020,,LTE,
2,2010,4073000.0,LTU,
2,2011,4504000.0,LTU,
2,2012,4979000.0,LTU,
2,2013,5264000.0,LTU,
2,2014,5217000.0,LTU,
2,2015,5048000.0,LTU,
2,2016,5322000.0,LTU,
2,2017,5590000.0,LTU,
2,2018,6115000.0,LTU,
2,2019,6150000.0,LTU,
2,2020,,LTU,
2,2010,805000.0,LUX,
2,2011,874000.0,LUX,
2,2012,950000.0,LUX,
2,2013,945000.0,LUX,
2,2014,1038000.0,LUX,
2,2015,1090000.0,LUX,
2,2016,1054000.0,LUX,
2,2017,1046000.0,LUX,
2,2018,1018000.0,LUX,
2,2019,1041000.0,LUX,
2,2020,,LUX,
2,2010,5042000.0,LVA,
2,2011,5538000.0,LVA,
2,2012,5569000.0,LVA,
2,2013,5822000.0,LVA,
2,2014,6246000.0,LVA,
2,2015,6842000.0,LVA,
2,2016,6797000.0,LVA,
2,2017,7726000.0,LVA,
2,2018,7775000.0,LVA,
2,2019,8342000.0,LVA,
2,2020,,LVA,
2,2010,24965000.0,MAC,
2,2011,28002000.0,MAC,
2,2012,28082000.0,MAC,
2,2013,29325000.0,MAC,
2,2014,31526000.0,MAC,
2,2015,30715000.0,MAC,
2,2016,30950000.0,MAC,
2,2017,32611000.0,MAC,
2,2018,35804000.0,MAC,
2,2019,39406000.0,MAC,
2,2020,,MAC,
2,2010,,MAF,
2,2011,,MAF,
2,2012,,MAF,
2,2013,,MAF,
2,2014,,MAF,
2,2015,,MAF,
2,2016,,MAF,
2,2017,,MAF,
2,2018,,MAF,
2,2019,,MAF,
2,2020,,MAF,
2,2010,9752000.0,MAR,
2,2011,9784000.0,MAR,
2,2012,9830000.0,MAR,
2,2013,10349000.0,MAR,
2,2014,10507000.0,MAR,
2,2015,10542000.0,MAR,
2,2016,10677000.0,MAR,
2,2017,11540000.0,MAR,
2,2018,12489000.0,MAR,
2,2019,13109000.0,MAR,
2,2020,,MAR,
2,2010,279000.0,MCO,
2,2011,295000.0,MCO,
2,2012,292000.0,MCO,
2,2013,328000.0,MCO,
2,2014,329000.0,MCO,
2,2015,331000.0,MCO,
2,2016,336000.0,MCO,
2,2017,355000.0,MCO,
2,2018,347000.0,MCO,
2,2019,363000.0,MCO,
2,2020,,MCO,
2,2010,64000.0,MDA,
2,2011,75000.0,MDA,
2,2012,89000.0,MDA,
2,2013,95600.0,MDA,
2,2014,93900.0,MDA,
2,2015,94400.0,MDA,
2,2016,121000.0,MDA,
2,2017,145000.0,MDA,
2,2018,160000.0,MDA,
2,2019,174000.0,MDA,
2,2020,,MDA,
2,2010,,MDG,
2,2011,,MDG,
2,2012,,MDG,
2,2013,,MDG,
2,2014,,MDG,
2,2015,282000.0,MDG,
2,2016,333000.0,MDG,
2,2017,285000.0,MDG,
2,2018,360000.0,MDG,
2,2019,486000.0,MDG,
2,2020,,MDG,
2,2010,792000.0,MDV,
2,2011,931000.0,MDV,
2,2012,958000.0,MDV,
2,2013,1125000.0,MDV,
2,2014,1205000.0,MDV,
2,2015,1234000.0,MDV,
2,2016,1286000.0,MDV,
2,2017,1390000.0,MDV,
2,2018,1484000.0,MDV,
2,2019,1703000.0,MDV,
2,2020,,MDV,
2,2010,104257927.0,MEA,
2,2011,89459860.0,MEA,
2,2012,99646496.0,MEA,
2,2013,100658079.0,MEA,
2,2014,106497611.0,MEA,
2,2015,102958084.0,MEA,
2,2016,101072316.0,MEA,
2,2017,108212301.0,MEA,
2,2018,118827483.0,MEA,
2,2019,127987048.0,MEA,
2,2020,,MEA,
2,2010,81953000.0,MEX,
2,2011,75732000.0,MEX,
2,2012,76749000.0,MEX,
2,2013,78100000.0,MEX,
2,2014,81042000.0,MEX,
2,2015,87129000.0,MEX,
2,2016,94853000.0,MEX,
2,2017,99349000.0,MEX,
2,2018,96497000.0,MEX,
2,2019,97406000.0,MEX,
2,2020,,MEX,
2,2010,4600.0,MHL,
2,2011,4600.0,MHL,
2,2012,4600.0,MHL,
2,2013,,MHL,
2,2014,4900.0,MHL,
2,2015,6300.0,MHL,
2,2016,5400.0,MHL,
2,2017,6000.0,MHL,
2,2018,6800.0,MHL,
2,2019,6100.0,MHL,
2,2020,,MHL,
2,2010,534761642.0,MIC,
2,2011,543798297.0,MIC,
2,2012,564522073.0,MIC,
2,2013,582085409.0,MIC,
2,2014,589495707.0,MIC,
2,2015,612510200.0,MIC,
2,2016,627774494.0,MIC,
2,2017,681396875.0,MIC,
2,2018,727071180.0,MIC,
2,2019,757080294.0,MIC,
2,2020,,MIC,
2,2010,262000.0,MKD,
2,2011,327000.0,MKD,
2,2012,351000.0,MKD,
2,2013,400000.0,MKD,
2,2014,425000.0,MKD,
2,2015,486000.0,MKD,
2,2016,510000.0,MKD,
2,2017,631000.0,MKD,
2,2018,707000.0,MKD,
2,2019,758000.0,MKD,
2,2020,,MKD,
2,2010,169000.0,MLI,
2,2011,160000.0,MLI,
2,2012,134000.0,MLI,
2,2013,142000.0,MLI,
2,2014,168000.0,MLI,
2,2015,159000.0,MLI,
2,2016,173000.0,MLI,
2,2017,193000.0,MLI,
2,2018,203000.0,MLI,
2,2019,217000.0,MLI,
2,2020,,MLI,
2,2010,1815000.0,MLT,
2,2011,1916000.0,MLT,
2,2012,2007000.0,MLT,
2,2013,2013000.0,MLT,
2,2014,2162000.0,MLT,
2,2015,2383000.0,MLT,
2,2016,2592000.0,MLT,
2,2017,2944000.0,MLT,
2,2018,3232000.0,MLT,
2,2019,3519000.0,MLT,
2,2020,,MLT,
2,2010,792000.0,MMR,
2,2011,816000.0,MMR,
2,2012,1059000.0,MMR,
2,2013,2044000.0,MMR,
2,2014,3081000.0,MMR,
2,2015,4681000.0,MMR,
2,2016,2907000.0,MMR,
2,2017,3443000.0,MMR,
2,2018,3551000.0,MMR,
2,2019,4364000.0,MMR,
2,2020,,MMR,
2,2010,62849068.0,MNA,
2,2011,50207090.0,MNA,
2,2012,53340486.0,MNA,
2,2013,51816036.0,MNA,
2,2014,51905998.0,MNA,
2,2015,47179965.0,MNA,
2,2016,42538916.0,MNA,
2,2017,49917443.0,MNA,
2,2018,60463912.0,MNA,
2,2019,67608256.0,MNA,
2,2020,,MNA,
2,2010,1088000.0,MNE,
2,2011,1201000.0,MNE,
2,2012,1264000.0,MNE,
2,2013,1324000.0,MNE,
2,2014,1350000.0,MNE,
2,2015,1560000.0,MNE,
2,2016,1662000.0,MNE,
2,2017,1877000.0,MNE,
2,2018,2077000.0,MNE,
2,2019,2510000.0,MNE,
2,2020,,MNE,
2,2010,557000.0,MNG,
2,2011,627000.0,MNG,
2,2012,624000.0,MNG,
2,2013,515000.0,MNG,
2,2014,506000.0,MNG,
2,2015,467000.0,MNG,
2,2016,471000.0,MNG,
2,2017,543000.0,MNG,
2,2018,598000.0,MNG,
2,2019,637000.0,MNG,
2,2020,,MNG,
2,2010,379000.0,MNP,
2,2011,341000.0,MNP,
2,2012,401000.0,MNP,
2,2013,439000.0,MNP,
2,2014,460000.0,MNP,
2,2015,479000.0,MNP,
2,2016,531000.0,MNP,
2,2017,660000.0,MNP,
2,2018,518000.0,MNP,
2,2019,487000.0,MNP,
2,2020,,MNP,
2,2010,1836000.0,MOZ,
2,2011,2013000.0,MOZ,
2,2012,2206000.0,MOZ,
2,2013,1970000.0,MOZ,
2,2014,1751000.0,MOZ,
2,2015,1634000.0,MOZ,
2,2016,1715000.0,MOZ,
2,2017,1514000.0,MOZ,
2,2018,2870000.0,MOZ,
2,2019,2033000.0,MOZ,
2,2020,,MOZ,
2,2010,,MRT,
2,2011,,MRT,
2,2012,,MRT,
2,2013,,MRT,
2,2014,,MRT,
2,2015,,MRT,
2,2016,,MRT,
2,2017,,MRT,
2,2018,,MRT,
2,2019,,MRT,
2,2020,,MRT,
2,2010,956000.0,MUS,
2,2011,983000.0,MUS,
2,2012,984000.0,MUS,
2,2013,1015000.0,MUS,
2,2014,1065000.0,MUS,
2,2015,1174000.0,MUS,
2,2016,1307000.0,MUS,
2,2017,1371000.0,MUS,
2,2018,1431000.0,MUS,
2,2019,1418000.0,MUS,
2,2020,,MUS,
2,2010,746000.0,MWI,
2,2011,767000.0,MWI,
2,2012,770000.0,MWI,
2,2013,795000.0,MWI,
2,2014,819000.0,MWI,
2,2015,805000.0,MWI,
2,2016,849000.0,MWI,
2,2017,837000.0,MWI,
2,2018,871000.0,MWI,
2,2019,,MWI,
2,2020,,MWI,
2,2010,24577000.0,MYS,
2,2011,24714000.0,MYS,
2,2012,25033000.0,MYS,
2,2013,25715000.0,MYS,
2,2014,27437000.0,MYS,
2,2015,25721000.0,MYS,
2,2016,26757000.0,MYS,
2,2017,25948000.0,MYS,
2,2018,25832000.0,MYS,
2,2019,26101000.0,MYS,
2,2020,,MYS,
2,2010,188476000.0,NAC,
2,2011,172989422.0,NAC,
2,2012,197557891.0,NAC,
2,2013,205052906.0,NAC,
2,2014,204449359.0,NAC,
2,2015,205016531.0,NAC,
2,2016,206045484.0,NAC,
2,2017,206060750.0,NAC,
2,2018,201364922.0,NAC,
2,2019,199244000.0,NAC,
2,2020,,NAC,
2,2010,1114000.0,NAM,
2,2011,1163000.0,NAM,
2,2012,1245000.0,NAM,
2,2013,1327000.0,NAM,
2,2014,1429000.0,NAM,
2,2015,1488000.0,NAM,
2,2016,1551000.0,NAM,
2,2017,1581000.0,NAM,
2,2018,1639000.0,NAM,
2,2019,1651000.0,NAM,
2,2020,,NAM,
